id;new_business;age;number_of_contracts;property;life;health;premium_customer;premium_household;sales_channel;new_business_py;self_employed;gender_male
1469;0;57;2;1;0;0;285.99;285.99;tied_agend;none;0;1
1470;0;69;1;1;0;0;824.27;2387.5;tied_agend;none;0;0
1471;0;56;2;1;0;1;59.19;59.19;multiple;none;1;1
1472;0;68;1;1;0;0;48.1;735.58;tied_agend;none;0;0
1473;0;32;1;0;0;1;88.2;1008.95;tied_agend;none;0;1
1474;0;32;2;1;1;0;898.19;898.19;tied_agend;none;0;1
1475;1;47;1;1;0;0;342.47;342.47;other;none;0;1
1476;1;62;3;1;0;1;480.61;480.61;tied_agend;none;1;1
1477;0;52;2;1;0;1;527.59;527.59;tied_agend;none;0;0
1478;1;53;1;0;1;0;2045.59;2095.46;bank;none;1;1
1479;0;66;2;1;0;0;236.68;633.96;tied_agend;none;0;1
1480;0;40;2;1;1;0;1454.96;1454.96;tied_agend;none;0;0
1481;0;67;2;1;0;1;391.64;391.64;broker;none;0;0
1482;0;58;1;0;0;1;1.25;1.25;bank;none;0;1
1483;0;54;1;0;1;0;645.44;1624.06;tied_agend;none;0;0
1484;0;38;1;0;0;1;62.06;62.06;tied_agend;none;0;1
1485;0;50;2;1;1;0;638.24;680.11;multiple;none;0;0
1486;0;57;8;1;1;1;2484.69;4495.23;multiple;none;0;1
1487;0;52;1;0;1;0;16.34;405;broker;none;0;0
1488;0;45;1;0;0;1;0.23;0.23;tied_agend;none;0;0
1489;0;55;1;1;0;0;682.58;682.58;tied_agend;none;1;0
1490;0;43;2;1;1;0;810.8;810.8;broker;none;0;1
1491;0;55;2;1;0;0;648.64;648.64;multiple;none;0;1
1492;1;53;5;1;0;0;1374;1374;tied_agend;p;0;1
1493;1;55;4;1;0;1;1522.79;6531.21;tied_agend;p;1;0
1494;0;35;3;1;0;1;876.31;1609.35;tied_agend;none;0;0
1495;0;59;2;1;1;0;459.59;459.59;tied_agend;none;1;0
1496;1;43;1;1;0;0;754.9;754.9;other;none;0;1
1497;0;68;1;1;0;0;509.48;509.48;other;none;0;1
1498;0;53;2;1;0;0;492.35;492.35;bank;none;0;0
1499;0;54;9;1;1;1;2145.06;2145.06;tied_agend;none;0;0
1500;1;57;3;1;0;0;548.62;548.62;tied_agend;p;0;1
1501;0;53;1;1;0;0;473.25;473.25;tied_agend;none;0;1
1502;0;52;5;1;1;0;1858.64;1858.64;tied_agend;none;0;0
1503;1;66;6;1;0;1;1316.8;1316.8;tied_agend;none;1;0
1504;0;62;1;1;0;0;779.94;779.94;tied_agend;none;0;1
1505;0;64;1;1;0;0;93.55;93.55;broker;none;0;0
1506;1;66;5;1;1;1;11179.03;12585.27;tied_agend;lh;0;1
1507;0;49;1;0;0;1;567.17;567.17;bank;none;0;1
1508;1;38;1;1;0;0;605.12;1954.06;tied_agend;none;1;0
1509;1;44;1;1;0;0;381.35;381.35;tied_agend;none;0;1
1510;1;41;3;1;0;1;666.01;666.01;tied_agend;none;1;0
1511;1;63;3;1;1;0;492.77;492.77;tied_agend;none;1;1
1512;0;33;4;1;1;0;1327.16;4504.93;broker;none;0;1
1513;1;70;5;1;0;0;2044.27;2044.27;tied_agend;none;0;1
1514;0;44;1;1;0;0;367.09;367.09;tied_agend;none;0;0
1515;0;54;1;1;0;0;714.28;714.28;other;none;0;1
1516;0;58;4;1;1;0;887.8;887.8;tied_agend;none;1;1
1517;1;61;2;1;0;1;388.22;726.48;tied_agend;none;0;1
1518;0;37;3;1;0;0;1726.32;1726.32;tied_agend;none;0;1
1519;0;68;6;1;1;0;1770.64;3181.3;tied_agend;none;0;1
1520;0;70;1;0;0;1;208.61;208.61;tied_agend;none;0;1
1521;0;46;1;1;0;0;575.13;2644.44;tied_agend;none;0;0
1522;0;67;2;1;0;1;1937.58;1937.58;multiple;none;0;1
1523;1;45;1;1;0;0;1423.56;1423.56;broker;p;1;0
1524;0;62;1;0;1;0;318.82;577.5;tied_agend;none;0;1
1525;0;70;1;0;1;0;549.26;672.25;tied_agend;none;0;0
1526;0;43;1;1;0;0;354.63;354.63;tied_agend;none;1;1
1527;1;59;4;1;0;0;535.59;3021.66;tied_agend;p;0;1
1528;1;53;5;1;1;1;10236.23;12224.43;multiple;none;0;0
1529;0;58;3;1;1;0;2956.44;7037.77;tied_agend;none;1;1
1530;0;37;1;1;0;0;105.98;105.98;tied_agend;none;0;0
1531;1;54;3;1;0;0;747.7;747.7;tied_agend;none;0;1
1532;0;37;1;0;1;0;1576.04;1576.04;tied_agend;none;0;0
1533;0;43;2;1;0;0;264.67;435.82;tied_agend;none;1;0
1534;0;41;7;1;1;1;2371.84;2371.84;tied_agend;none;0;1
1535;0;40;2;0;1;0;2311.16;2756.57;other;lh;0;0
1536;1;59;4;1;1;0;1248.22;1248.22;tied_agend;none;1;1
1537;0;55;1;1;0;0;530.68;530.68;tied_agend;none;0;1
1538;0;38;2;1;0;0;208.57;208.57;tied_agend;p;0;0
1539;0;52;1;0;1;0;159.44;159.44;broker;none;0;1
1540;0;68;1;1;0;0;342.41;342.41;tied_agend;none;1;1
1541;0;33;1;1;0;0;334.51;334.51;other;none;0;1
1542;0;63;1;0;0;1;316.3;316.3;tied_agend;none;0;1
1543;1;60;1;1;0;0;807.72;961.62;tied_agend;none;1;0
1544;0;45;2;1;0;0;357.71;357.71;tied_agend;none;0;0
1545;0;33;1;0;0;1;109.17;109.17;tied_agend;none;0;1
1546;0;69;1;1;0;0;81.43;81.43;tied_agend;none;1;1
1547;0;47;5;1;1;1;4610.55;10155.8;multiple;none;0;1
1548;0;62;2;1;0;1;728.22;728.22;tied_agend;none;0;0
1549;0;54;1;0;1;0;1041.64;1041.64;tied_agend;none;0;0
1550;1;39;1;1;0;0;15.1;1079.61;tied_agend;p;0;1
1551;0;39;1;1;0;0;207.19;207.19;tied_agend;none;1;0
1552;0;48;2;1;0;0;769.92;769.92;tied_agend;none;0;1
1553;0;57;6;1;1;1;1533.61;4959.17;tied_agend;none;0;1
1554;0;59;1;0;1;0;661.98;661.98;tied_agend;none;1;0
1555;0;62;4;1;1;0;2913.37;2913.37;broker;none;0;0
1556;0;55;3;1;1;0;2029.23;2369.11;tied_agend;none;0;0
1557;0;36;4;1;1;0;2655.75;2655.75;multiple;none;0;1
1558;0;39;2;1;0;1;687.34;2220.46;tied_agend;none;0;0
1559;1;37;1;1;0;0;607.19;607.19;tied_agend;none;0;0
1560;0;35;1;1;0;0;447.26;1455.6;tied_agend;none;0;1
1561;1;55;1;1;0;0;85.3;3508.9;broker;none;1;0
1562;0;70;1;0;0;1;878.43;878.43;tied_agend;none;1;0
1563;0;51;3;1;0;0;280.52;280.52;tied_agend;none;0;0
1564;0;46;4;1;0;0;716.15;716.15;tied_agend;none;1;1
1565;1;66;7;1;1;0;3359.38;3555.22;tied_agend;none;1;1
1566;1;47;6;1;0;0;2298.89;5626.85;tied_agend;p;0;0
1567;0;47;1;0;1;0;424.1;424.1;broker;none;0;1
1568;0;61;8;1;1;1;2411.48;4480.24;tied_agend;none;1;1
1569;0;59;1;1;0;0;175;175;tied_agend;none;0;0
1570;0;61;3;1;1;1;12474.99;12474.99;tied_agend;none;0;0
1571;0;49;1;0;0;1;551.6;551.6;tied_agend;none;0;0
1572;0;51;4;1;0;0;2211.53;3206.83;broker;p;0;1
1573;0;61;2;1;0;0;500.12;751.87;tied_agend;none;0;0
1574;0;38;1;1;0;0;458.1;10975;other;p;0;0
1575;0;42;4;1;0;0;287.82;287.82;tied_agend;none;0;0
1576;0;51;5;1;0;0;722.41;2064.89;tied_agend;p;0;0
1577;0;66;4;1;0;1;1013.19;1013.19;tied_agend;none;0;1
1578;0;46;1;1;0;0;327.46;327.46;tied_agend;none;0;1
1579;1;35;1;0;1;0;301.72;301.72;other;lh;0;0
1580;0;34;4;1;1;0;740.57;740.57;tied_agend;none;0;0
1581;0;50;1;0;0;1;955.92;2478.61;tied_agend;none;0;1
1582;1;57;1;1;0;0;147.72;147.72;tied_agend;none;0;1
1583;0;32;1;0;1;0;1284.41;2106.99;broker;lh;1;1
1584;0;57;1;0;0;1;75.14;75.14;tied_agend;none;0;1
1585;0;40;1;0;0;1;103.32;103.32;other;lh;0;1
1586;0;64;1;0;1;0;2272.84;2791.06;other;none;0;0
1587;1;43;2;1;0;0;280.77;280.77;tied_agend;none;0;1
1588;1;52;4;1;1;0;592.21;592.21;tied_agend;none;1;0
1589;1;48;8;1;0;1;3923.32;3952.02;tied_agend;p;0;1
1590;0;57;1;0;0;1;259.2;259.2;bank;none;0;0
1591;0;41;6;1;1;1;3279.68;3664.1;tied_agend;none;0;1
1592;0;54;4;1;0;0;1567.78;2588.68;tied_agend;none;0;1
1593;0;68;1;1;0;0;264.81;1075.65;other;none;0;0
1594;1;37;1;0;0;1;96;1877.53;broker;none;0;1
1595;0;33;2;1;1;0;1138.58;1138.58;tied_agend;none;0;0
1596;0;63;1;0;0;1;161.14;161.14;tied_agend;none;0;1
1597;0;70;1;1;0;0;270.52;270.52;tied_agend;none;1;1
1598;0;69;2;1;0;0;316.91;316.91;tied_agend;none;0;1
1599;0;52;4;1;1;0;1030.21;1498.89;multiple;none;1;1
1600;0;37;2;1;0;0;506.72;506.72;tied_agend;none;1;0
1601;0;49;1;1;0;0;739.75;739.75;other;none;0;1
1602;0;49;1;1;0;0;247.02;247.02;tied_agend;none;0;0
1603;0;50;3;1;1;0;562.19;562.19;tied_agend;none;0;1
1604;0;30;2;1;0;0;632.78;4110.24;tied_agend;p;1;1
1605;0;58;2;1;1;0;810.71;1317.63;tied_agend;none;0;0
1606;1;36;8;1;1;1;3038.22;3038.22;tied_agend;none;0;1
1607;0;69;3;1;0;0;482.35;1503.87;tied_agend;none;0;1
1608;0;31;1;0;0;1;26.97;26.97;tied_agend;none;0;1
1609;1;40;6;1;1;0;1803.4;2213.99;tied_agend;none;0;1
1610;1;52;1;1;0;0;257.67;529.5;tied_agend;none;0;0
1611;0;44;4;1;0;0;808.71;808.71;tied_agend;none;0;0
1612;0;68;6;1;1;1;1917.82;2016.71;tied_agend;lh;0;1
1613;0;53;1;1;0;0;804.58;1120.04;bank;p;0;1
1614;0;60;1;0;1;0;502.92;502.92;tied_agend;none;0;0
1615;1;35;2;1;0;0;878.81;878.81;tied_agend;none;1;0
1616;0;36;1;1;0;0;683.13;683.13;tied_agend;none;0;1
1617;0;60;1;1;0;0;299.97;6638.71;tied_agend;none;1;0
1618;0;36;2;0;1;1;1479.92;1479.92;other;none;1;0
1619;0;38;3;1;1;0;1831.26;1831.26;tied_agend;none;0;0
1620;0;53;1;1;0;0;827.23;827.23;tied_agend;none;1;0
1621;0;45;1;0;1;0;1280.76;1280.76;other;none;0;0
1622;0;38;1;1;0;0;738.3;2641.97;other;none;0;0
1623;0;49;2;1;0;0;1099.47;1590.13;tied_agend;none;0;0
1624;0;42;2;1;1;0;1561.46;1561.46;tied_agend;none;0;1
1625;0;66;8;1;1;1;10467.07;10467.07;tied_agend;none;0;0
1626;0;44;2;1;0;0;668.44;2209.87;tied_agend;none;0;0
1627;0;54;2;0;1;0;2669.67;2669.67;other;none;0;1
1628;0;56;3;1;0;0;1013.85;1013.85;tied_agend;none;0;1
1629;0;33;1;1;0;0;111.44;111.44;tied_agend;none;0;1
1630;0;39;4;1;0;0;893.81;893.81;tied_agend;p;1;1
1631;0;42;1;1;0;0;66.97;66.97;tied_agend;none;0;0
1632;0;38;2;0;1;0;1354.57;1354.57;bank;none;1;1
1633;0;56;1;1;0;0;5.71;5.71;tied_agend;none;0;0
1634;0;47;1;1;0;0;6.04;6.04;tied_agend;none;0;0
1635;0;64;1;0;0;1;8.35;8.35;tied_agend;none;0;0
1636;0;57;2;0;1;0;2932.04;3658.27;broker;none;0;1
1637;0;67;4;1;0;0;1065.15;1065.15;tied_agend;none;1;1
1638;0;49;2;1;1;0;2783.95;2784.81;tied_agend;none;0;1
1639;0;57;2;1;0;1;503.52;503.52;multiple;none;0;1
1640;0;69;2;1;0;0;332.15;332.15;tied_agend;none;0;1
1641;0;45;3;1;1;1;3586.09;6214.7;multiple;none;1;1
1642;0;41;1;0;0;1;3.39;3.39;broker;none;0;0
1643;0;65;3;1;0;0;1366.62;1366.62;bank;none;0;1
1644;0;56;5;1;0;0;1676.04;3050.44;tied_agend;none;0;0
1645;0;54;3;1;1;0;5969.62;5969.62;tied_agend;none;0;1
1646;0;42;3;1;1;0;2169.41;2543.14;tied_agend;none;0;1
1647;0;55;1;0;1;0;1744.8;3963.25;other;none;0;0
1648;1;44;3;1;1;1;1003.38;1390.27;multiple;none;1;0
1649;1;60;4;1;0;0;409.86;409.86;tied_agend;p;0;1
1650;1;38;1;1;0;0;750.04;750.04;tied_agend;none;0;0
1651;0;49;2;1;1;0;3124.27;3490.01;tied_agend;none;1;1
1652;0;70;4;1;0;0;892.1;892.1;tied_agend;none;0;1
1653;0;38;1;0;1;0;514.59;514.59;tied_agend;none;1;0
1654;1;53;1;1;0;0;86.64;86.64;tied_agend;none;0;1
1655;1;57;5;1;1;0;3721.52;3726.81;tied_agend;p;0;1
1656;0;51;4;1;1;0;2787.44;4159.1;tied_agend;none;1;1
1657;0;70;1;0;0;1;807.11;807.11;tied_agend;none;0;0
1658;0;70;1;1;0;0;530.32;530.32;other;p;0;1
1659;1;40;1;1;0;0;134.94;134.94;tied_agend;none;0;1
1660;0;59;2;0;0;1;317.96;6465.32;tied_agend;none;0;0
1661;0;56;2;0;1;0;2678.44;4820.38;broker;lh;1;0
1662;0;64;2;1;0;0;301.11;555.31;tied_agend;none;0;0
1663;0;50;1;0;1;0;6313.25;19777.17;tied_agend;none;0;1
1664;0;68;1;1;0;0;292.6;1149.01;tied_agend;none;1;1
1665;0;55;5;1;1;0;1727.63;1727.63;tied_agend;none;0;0
1666;0;63;4;1;0;0;1878.79;4026.17;tied_agend;none;1;1
1667;0;34;2;1;0;1;1225.31;1225.31;broker;none;0;0
1668;0;59;1;1;0;0;191.88;191.88;other;none;0;1
1669;1;52;3;1;1;1;5263.57;8505.67;tied_agend;lh;1;1
1670;0;54;2;0;1;1;1090.53;1413.19;tied_agend;none;0;1
1671;0;65;1;1;0;0;515.49;3434.93;tied_agend;none;0;0
1672;0;50;8;1;1;1;17714.34;20939.87;tied_agend;p;0;1
1673;0;58;1;0;1;0;3222.07;5202.55;tied_agend;none;1;0
1674;1;66;1;1;0;0;59.16;59.16;tied_agend;none;0;1
1675;0;65;3;1;0;0;1382.24;3557.34;tied_agend;none;0;0
1676;0;60;3;1;0;0;2050.55;2688.57;tied_agend;none;0;0
1677;0;36;1;0;1;0;2578.89;2578.89;other;none;0;0
1678;0;56;1;0;1;0;31.18;31.18;bank;none;0;0
1679;0;66;1;1;0;0;233.92;295.39;tied_agend;none;0;1
1680;0;62;2;1;0;1;147.17;147.17;tied_agend;none;0;0
1681;0;37;1;0;1;0;679.38;679.38;other;none;0;0
1682;0;38;1;0;0;1;54.61;54.61;broker;none;0;1
1683;0;38;1;0;1;0;1771.68;1771.68;tied_agend;none;0;0
1684;0;57;2;1;0;0;344.95;344.95;multiple;p;0;1
1685;0;47;1;0;0;1;6893.8;8774.99;tied_agend;none;0;1
1686;0;49;1;1;0;0;66.96;66.96;bank;none;0;0
1687;0;44;1;0;1;0;3030.05;6051.19;other;none;0;0
1688;1;45;6;1;1;1;2546.27;2883.91;tied_agend;none;1;1
1689;0;64;4;1;0;0;1098.1;1377.25;tied_agend;none;0;0
1690;0;54;1;0;1;0;2427.03;2427.03;broker;none;1;1
1691;0;60;3;1;0;0;727.83;2232.32;tied_agend;none;0;0
1692;0;54;1;1;0;0;123.85;123.85;tied_agend;none;0;0
1693;0;38;1;0;1;0;1375.91;1375.91;other;none;0;1
1694;0;56;4;1;0;1;916.02;916.02;tied_agend;none;0;0
1695;0;36;1;0;0;1;597.87;2978.33;tied_agend;none;0;1
1696;0;51;3;1;1;0;3016.75;3016.75;tied_agend;none;0;0
1697;1;56;5;1;0;1;1684.64;1684.64;tied_agend;p;0;1
1698;0;59;3;1;0;0;539.41;25309.9;tied_agend;none;0;1
1699;0;57;3;1;0;0;280.71;280.71;tied_agend;none;1;0
1700;0;52;1;0;1;0;1987.67;4089.63;tied_agend;lh;0;0
1701;1;47;7;1;1;1;3261.03;3261.03;tied_agend;none;1;1
1702;0;42;1;0;1;0;1177.03;1177.03;tied_agend;none;0;1
1703;0;49;1;0;1;0;751.6;751.6;broker;none;1;0
1704;1;60;1;0;1;0;308.35;308.35;tied_agend;none;1;0
1705;0;63;3;1;1;1;4403.04;4501.97;multiple;none;1;1
1706;0;61;2;1;0;0;446.34;446.34;tied_agend;none;0;1
1707;0;37;5;1;1;0;1225.21;1225.21;tied_agend;none;0;0
1708;0;39;2;0;1;0;806.13;806.13;tied_agend;none;0;0
1709;0;39;4;1;0;0;946.65;946.65;tied_agend;none;0;1
1710;0;32;8;1;1;1;4118.93;4118.93;tied_agend;none;0;1
1711;0;32;1;0;0;1;87.39;87.39;tied_agend;none;1;1
1712;0;42;11;1;1;1;10962.17;17591.23;tied_agend;none;0;1
1713;0;37;1;1;0;0;242.91;8587.2;bank;none;0;0
1714;0;51;2;1;0;0;164.76;229.74;tied_agend;none;0;1
1715;0;35;3;0;1;1;2154.89;9269.92;tied_agend;none;0;0
1716;1;36;3;1;1;0;1487.37;1518.1;tied_agend;p;0;1
1717;0;51;2;1;0;0;290.85;290.85;tied_agend;none;1;1
1718;0;50;2;1;0;0;451.25;805.51;tied_agend;none;0;1
1719;0;56;1;0;0;1;5.83;3984.77;tied_agend;none;1;0
1720;1;60;1;1;0;0;705.43;1513.14;tied_agend;none;0;1
1721;0;50;1;0;0;1;1.21;99.28;tied_agend;none;0;1
1722;1;47;2;1;1;0;675.96;1387.18;tied_agend;none;0;1
1723;0;68;6;1;1;0;1275.65;1668.4;tied_agend;none;0;1
1724;0;41;1;1;0;0;16.42;16.42;tied_agend;none;1;1
1725;1;59;4;1;1;1;2153.98;3590.95;multiple;p;0;1
1726;1;49;3;1;1;0;3271.32;3271.32;tied_agend;p;1;1
1727;0;40;1;1;0;0;631.7;631.7;tied_agend;none;0;1
1728;0;47;2;1;0;0;1611.37;1611.37;multiple;p;1;1
1729;0;49;1;0;1;0;998.08;3403.49;broker;none;0;0
1730;0;45;1;1;0;0;430.55;430.55;tied_agend;none;0;0
1731;0;50;1;0;1;0;419.07;419.07;tied_agend;none;0;1
1732;1;50;4;1;0;0;1354.67;1354.67;tied_agend;p;0;1
1733;0;63;1;1;0;0;197.81;197.81;tied_agend;none;1;1
1734;0;51;5;1;1;1;3017.88;4733.18;tied_agend;none;0;1
1735;0;66;7;1;0;1;1576.43;3013.88;tied_agend;none;0;0
1736;0;68;3;1;0;1;441.77;564.49;tied_agend;none;0;0
1737;0;65;2;1;0;0;158.23;158.23;tied_agend;none;0;0
1738;0;61;1;0;0;1;6731.8;9949.24;tied_agend;none;0;1
1739;0;38;1;1;0;0;89.26;106.48;bank;none;0;1
1740;0;69;1;0;1;0;5.62;5.62;bank;none;0;1
1741;0;55;2;1;0;0;571.57;571.57;tied_agend;none;1;1
1742;1;32;3;1;1;1;2682.23;2682.23;tied_agend;none;0;1
1743;1;47;1;1;0;0;780.9;780.9;other;none;0;1
1744;0;38;1;0;1;0;2395.37;5434.6;broker;none;1;0
1745;0;31;1;1;0;0;682.96;683.58;other;none;0;0
1746;0;63;4;1;0;1;459.08;459.08;tied_agend;none;1;1
1747;0;37;1;0;1;0;308.65;659.46;other;none;0;0
1748;1;49;3;1;1;0;5683.87;7066.06;tied_agend;none;0;1
1749;0;41;3;0;1;0;7239.57;7239.57;multiple;none;0;1
1750;0;47;1;1;0;0;54.44;54.44;tied_agend;none;0;1
1751;0;68;2;1;0;0;195.25;195.25;tied_agend;none;0;0
1752;0;42;3;1;0;1;4410.64;5090.3;tied_agend;none;0;1
1753;0;63;1;1;0;0;204.52;204.52;tied_agend;none;0;1
1754;0;56;3;1;1;0;1302.37;1970.34;tied_agend;none;0;1
1755;0;58;7;1;0;1;2177.15;2177.15;broker;none;0;0
1756;1;62;2;1;0;0;487.79;487.79;tied_agend;p;0;1
1757;1;67;1;0;0;1;46.97;46.97;tied_agend;none;1;1
1758;0;34;1;1;0;0;984.89;984.89;other;p;0;1
1759;0;65;3;1;0;0;223.89;223.89;tied_agend;none;0;1
1760;0;60;1;0;0;1;21.2;862.92;tied_agend;none;0;0
1761;0;45;2;1;1;0;647.47;647.47;tied_agend;none;0;1
1762;0;32;6;1;1;0;6428.65;11205.82;tied_agend;none;0;1
1763;0;57;7;1;1;1;4691.92;6215.23;multiple;none;0;1
1764;1;49;1;1;0;0;98.74;98.74;tied_agend;p;1;1
1765;0;31;1;0;0;1;5.56;5.56;other;none;1;1
1766;0;33;2;0;0;1;966.52;966.52;tied_agend;none;0;1
1767;0;61;3;1;1;0;950.38;7364.99;tied_agend;none;0;1
1768;0;54;1;0;1;0;438.22;615.46;tied_agend;none;0;0
1769;0;36;7;1;1;0;1906.58;1906.58;tied_agend;p;0;0
1770;0;39;2;1;0;1;89.16;89.16;tied_agend;none;1;1
1771;1;51;2;1;1;0;2998.81;2998.81;multiple;none;1;1
1772;0;59;1;0;1;0;272.97;272.97;tied_agend;none;1;0
1773;0;34;4;1;0;0;1178.38;2596.78;broker;none;0;1
1774;0;56;1;1;0;0;4638.17;4638.17;tied_agend;p;0;1
1775;0;31;3;1;1;0;827.81;1897.18;tied_agend;none;0;0
1776;0;62;5;1;0;0;1993.64;1993.64;tied_agend;none;0;1
1777;0;49;1;0;0;1;9.44;9.44;tied_agend;none;0;0
1778;0;44;1;0;0;1;113.65;113.65;bank;none;1;0
1779;0;53;1;0;1;0;5959.83;5959.83;broker;none;1;1
1780;0;32;4;1;1;0;898.58;898.58;tied_agend;none;0;0
1781;1;47;1;1;0;0;58.88;58.88;bank;none;0;1
1782;0;50;4;1;0;0;978.29;978.29;tied_agend;none;1;0
1783;1;52;6;1;0;1;3018.17;3018.17;tied_agend;p;1;0
1784;1;57;1;1;0;0;820.32;820.32;tied_agend;none;0;1
1785;0;48;8;1;1;1;8068.27;8635.52;tied_agend;none;0;1
1786;0;65;1;1;0;0;1167.73;1485.67;tied_agend;none;1;1
1787;0;30;1;1;0;0;198.94;910.27;tied_agend;none;0;0
1788;0;50;1;0;1;0;576.34;576.34;tied_agend;none;0;1
1789;1;49;1;1;0;0;1245.14;1245.14;tied_agend;none;1;1
1790;0;70;2;1;0;0;569.39;569.39;tied_agend;none;0;1
1791;0;48;1;0;1;0;469.03;469.03;tied_agend;none;0;1
1792;0;60;1;0;1;0;1822.16;3048.87;tied_agend;none;0;0
1793;0;35;2;1;1;0;1053.24;1053.24;tied_agend;none;0;0
1794;0;50;1;0;1;0;686.77;686.77;tied_agend;none;0;1
1795;0;40;1;0;0;1;3567.73;3567.73;tied_agend;none;0;1
1796;0;59;2;0;1;1;2357.1;2604.09;tied_agend;none;0;1
1797;1;70;3;1;0;0;772.06;852.2;tied_agend;none;0;1
1798;0;55;2;1;0;0;388.28;958.34;tied_agend;none;1;0
1799;0;64;1;0;1;0;1240.73;1240.73;tied_agend;none;0;1
1800;0;30;1;1;0;0;385.28;385.28;tied_agend;none;0;1
1801;0;54;1;0;1;0;322.89;322.89;other;none;0;0
1802;1;55;1;1;0;0;5.7;5.7;tied_agend;none;0;1
1803;0;35;4;1;1;0;844.34;844.34;tied_agend;none;0;0
1804;0;60;1;1;0;0;271.02;271.02;tied_agend;none;0;1
1805;0;43;7;1;1;1;12508.95;13172.21;tied_agend;none;0;1
1806;0;52;1;0;1;0;2377.78;2377.78;tied_agend;none;0;0
1807;0;47;3;1;1;0;905.63;3409.1;tied_agend;none;0;0
1808;0;45;3;1;1;0;384.82;582.63;tied_agend;none;0;1
1809;0;61;1;1;0;0;11.99;11.99;tied_agend;none;0;1
1810;0;42;2;0;1;1;1655.9;2887.69;multiple;none;0;0
1811;0;51;2;1;1;0;1093.29;1093.29;multiple;none;0;1
1812;0;31;2;1;0;0;630.58;630.58;tied_agend;none;1;1
1813;1;48;3;1;0;0;558.28;1083.98;tied_agend;none;1;1
1814;0;68;9;1;1;1;4321.2;4321.2;multiple;none;0;0
1815;0;47;1;1;0;0;606.46;606.46;tied_agend;none;0;1
1816;1;53;5;1;0;1;1180.24;1180.24;tied_agend;lh;0;1
1817;0;55;1;0;0;1;34.29;34.29;tied_agend;none;0;1
1818;1;54;4;1;0;0;1903.5;3164.33;tied_agend;none;0;1
1819;0;49;2;1;1;0;1077.93;1077.93;tied_agend;none;1;0
1820;0;47;3;1;1;0;1897.52;3418.8;tied_agend;none;0;1
1821;0;49;1;0;1;0;1644.05;1644.05;tied_agend;none;1;1
1822;1;40;1;1;0;0;265.93;265.93;tied_agend;none;1;1
1823;0;40;1;0;0;1;243.48;243.48;bank;lh;0;0
1824;0;55;1;1;0;0;855.01;4673.33;tied_agend;none;0;1
1825;1;61;7;1;1;1;5737.07;8552.1;tied_agend;none;1;1
1826;0;52;2;1;1;0;823.52;1174.46;tied_agend;none;0;0
1827;0;42;1;0;1;0;4.42;4.42;bank;none;1;1
1828;0;42;2;1;0;0;597.57;597.57;tied_agend;none;0;0
1829;0;60;7;1;1;0;18063.24;25240.29;tied_agend;none;0;1
1830;0;41;2;0;1;0;2313.23;2313.23;other;none;1;1
1831;0;54;2;1;1;0;996.94;996.94;tied_agend;none;0;1
1832;0;42;1;1;0;0;748.42;748.42;bank;none;1;1
1833;0;62;1;1;0;0;55.43;55.43;other;none;0;0
1834;1;42;1;1;0;0;658.13;658.13;tied_agend;p;1;1
1835;0;39;1;0;0;1;7.28;7.28;tied_agend;lh;0;1
1836;0;61;1;0;1;0;365.6;365.6;tied_agend;none;0;0
1837;1;50;6;1;0;0;2133.95;2133.95;tied_agend;none;1;0
1838;0;55;3;1;1;0;1456.03;4385.91;tied_agend;none;1;1
1839;0;35;3;0;1;0;2839.72;2839.72;multiple;none;0;0
1840;0;34;2;0;1;1;824.39;824.39;multiple;none;0;0
1841;0;61;4;1;0;0;342.64;342.64;tied_agend;none;0;1
1842;0;55;1;0;1;0;498.97;1379.07;tied_agend;none;1;0
1843;0;45;1;1;0;0;416.62;416.62;other;none;1;1
1844;0;38;6;1;1;1;6926.33;9943.39;multiple;none;0;1
1845;0;54;1;0;1;0;746.77;746.77;broker;none;0;0
1846;0;38;1;0;0;1;6.15;6.15;tied_agend;none;0;1
1847;0;53;3;1;1;0;944.67;1784.14;tied_agend;none;1;1
1848;0;38;1;0;0;1;65.16;74.1;tied_agend;none;0;0
1849;0;64;3;1;0;0;580.71;990.98;tied_agend;none;0;1
1850;0;57;1;0;0;1;88.63;88.63;tied_agend;none;1;0
1851;0;37;3;1;0;1;531.69;531.69;tied_agend;lh;1;0
1852;0;34;2;0;1;0;2947.72;2947.72;broker;lh;0;1
1853;0;39;1;1;0;0;341.1;341.1;tied_agend;none;0;1
1854;0;67;2;1;0;0;325.17;325.17;tied_agend;none;0;1
1855;0;53;1;0;1;0;6.28;202.4;other;none;1;1
1856;0;61;1;1;0;0;151.81;1524.26;other;p;0;0
1857;0;63;2;1;1;0;440.94;440.94;tied_agend;none;1;1
1858;0;40;1;1;0;0;12.78;12.78;tied_agend;none;0;1
1859;1;62;7;1;1;0;3263.23;3263.23;tied_agend;p;1;0
1860;0;64;2;1;0;0;303.99;303.99;tied_agend;none;0;0
1861;0;47;4;1;1;0;5036.86;5037.37;tied_agend;none;0;1
1862;0;32;1;1;0;0;213;213;tied_agend;none;0;1
1863;0;62;4;1;1;0;1484.75;1484.75;tied_agend;none;0;1
1864;1;66;4;1;0;0;5833.96;8924.21;tied_agend;none;0;1
1865;0;62;1;1;0;0;1424.14;1424.14;tied_agend;none;0;0
